CategoryID	CategoryCode	ParentCategoryCode	CategoryName	CategoryOKPD2	AttributeID	AttributeName	AttributeType								
6103	1451001	1451000	Атомобили грузопассажирские	29.10.24.000	235488	Дополнительная информация	Строковый								
20625	1457510	1457500	Модули заправочные	28.99.39.190	243548	Название	Строковый								
20625	1457510	1457500	Модули заправочные	28.99.39.190	243547	Тип	Строковый								
20625	1457510	1457500	Модули заправочные	28.99.39.190	243551	Модель	Строковый								
20625	1457510	1457500	Модули заправочные	28.99.39.190	243550	Назначение	Строковый								
20625	1457510	1457500	Модули заправочные	28.99.39.190	243549	Описание	Строковый								
20611	1457511	1457500	Прокладки резиновые	28.99.39.190	214089	Назначение	Строковый								
20611	1457511	1457500	Прокладки резиновые	28.99.39.190	214088	Описание	Строковый								
20632	1457512	1457500	Клапаны	28.99.39.190	214092	Тип	Строковый								
20632	1457512	1457500	Клапаны	28.99.39.190	214091	Обозначение	Строковый								
20632	1457512	1457500	Клапаны	28.99.39.190	214102	Назначение	Строковый								
20632	1457512	1457500	Клапаны	28.99.39.190	276958	Функции	Строковый								
20632	1457512	1457500	Клапаны	28.99.39.190	278251	Дополнительная информация	Строковый								
20632	1457512	1457500	Клапаны	28.99.39.190	214090	Описание	Строковый								
20632	1457512	1457500	Клапаны	28.99.39.190	276962	ТУ	Строковый								
20632	1457512	1457500	Клапаны	28.99.39.190	276961	Производитель	Строковый								
20632	1457512	1457500	Клапаны	28.99.39.190	276959	ОГРН	Строковый								
20632	1457512	1457500	Клапаны	28.99.39.190	276960	Страна производителя	Строковый								
20610	1457513	1457500	Фитинги с поворотной осевой муфтой	28.99.39.190	214094	Назначение	Строковый								
20610	1457513	1457500	Фитинги с поворотной осевой муфтой	28.99.39.190	214093	Описание	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	214096	Назначение	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	276079	Модель	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	214095	Описание	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	237577	Каталожный номер	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	276080	Эффективность очистки	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	276075	Размер проникающих частиц	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	276082	Площадь фильтрующей поверхности	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	276074	Фильтрующий элемент	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	276073	Корпус	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	276072	Производитель	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	276071	ОГРН	Строковый								
20609	1457514	1457500	Фильтры тонкой очистки	28.99.39.190	276070	Страна производителя	Строковый								
20608	1457515	1457500	Датчики расхода топлива	28.99.39.190	226284	Тип	Строковый								
20608	1457515	1457500	Датчики расхода топлива	28.99.39.190	214099	Назначение	Строковый								
20608	1457515	1457500	Датчики расхода топлива	28.99.39.190	226283	Обозначение	Строковый								
20608	1457515	1457500	Датчики расхода топлива	28.99.39.190	214098	Описание	Строковый								
20608	1457515	1457500	Датчики расхода топлива	28.99.39.190	242065	Артикул	Строковый								
20607	1457516	1457500	Измерители объема жидкости	28.99.39.190	214105	Марка	Строковый								
20607	1457516	1457500	Измерители объема жидкости	28.99.39.190	214104	Назначение	Строковый								
20607	1457516	1457500	Измерители объема жидкости	28.99.39.190	214103	Описание	Строковый								
20607	1457516	1457500	Измерители объема жидкости	28.99.39.190	242064	Артикул	Строковый								
20606	1457517	1457500	Устройства счетные стрелочные	28.99.39.190	214107	Марка	Строковый								
20606	1457517	1457500	Устройства счетные стрелочные	28.99.39.190	214106	Описание	Строковый								
20605	1457518	1457500	Пистолеты топливораздаточные	28.99.39.190	252675	Тип	Строковый								
20605	1457518	1457500	Пистолеты топливораздаточные	28.99.39.190	214109	Марка	Строковый								
20605	1457518	1457500	Пистолеты топливораздаточные	28.99.39.190	214108	Описание	Строковый								
20604	1457519	1457500	Клапаны снижения производительности	28.99.39.190	214111	Обозначение	Строковый								
20604	1457519	1457500	Клапаны снижения производительности	28.99.39.190	214110	Описание	Строковый								
20631	1457521	1457500	Шкивы моторов	28.99.39.190	214119	Тип	Строковый								
20631	1457521	1457500	Шкивы моторов	28.99.39.190	302912	Расположение	Строковый								
20631	1457521	1457500	Шкивы моторов	28.99.39.190	214118	Артикул	Строковый								
20631	1457521	1457500	Шкивы моторов	28.99.39.190	302913	Применяемость	Строковый								
20602	1457522	1457500	Контакты магнитоуправляемые	28.99.39.190	214121	Тип	Строковый								
20602	1457522	1457500	Контакты магнитоуправляемые	28.99.39.190	214120	Обозначение	Строковый								
20601	1457523	1457500	Скобы	28.99.39.190	214123	Тип	Строковый								
20601	1457523	1457500	Скобы	28.99.39.190	214122	Обозначение	Строковый								
20601	1457523	1457500	Скобы	28.99.39.190	301086	Назначение	Строковый								
20600	1457524	1457500	Фильтры для очистки топлива	28.99.39.190	237572	Тип	Строковый								
20600	1457524	1457500	Фильтры для очистки топлива	28.99.39.190	214125	Назначение	Строковый								
20600	1457524	1457500	Фильтры для очистки топлива	28.99.39.190	214124	Обозначение	Строковый								
20600	1457524	1457500	Фильтры для очистки топлива	28.99.39.190	237571	Каталожный номер	Строковый								
20600	1457524	1457500	Фильтры для очистки топлива	28.99.39.190	242063	Марка 	Строковый								
20624	1457525	1457500	Муфты	28.99.39.190	232869	Тип	Строковый								
20624	1457525	1457500	Муфты	28.99.39.190	214821	Марка	Строковый								
20624	1457525	1457500	Муфты	28.99.39.190	214820	Условный проход	Строковый								
20624	1457525	1457500	Муфты	28.99.39.190	232870	Описание	Строковый								
20624	1457525	1457500	Муфты	28.99.39.190	242062	Назначение	Строковый								
20624	1457525	1457500	Муфты	28.99.39.190	256303	Каталожный номер	Строковый								
20630	1457526	1457500	Датчики импульсов 	28.99.39.190	220245	Модель	Строковый								
20630	1457526	1457500	Датчики импульсов 	28.99.39.190	220244	Назначение	Строковый								
20630	1457526	1457500	Датчики импульсов 	28.99.39.190	220243	Дополнительная информация	Строковый								
20629	1457527	1457500	Транспортные устройства	28.99.39.190	223561	Модель	Строковый								
20629	1457527	1457500	Транспортные устройства	28.99.39.190	223560	Назначение	Строковый								
20629	1457527	1457500	Транспортные устройства	28.99.39.190	223559	Грузоподъемность	Строковый								
20629	1457527	1457500	Транспортные устройства	28.99.39.190	223558	Размеры	Строковый								
20629	1457527	1457500	Транспортные устройства	28.99.39.190	223557	Дополнительная информация	Строковый								
20627	1457528	1457500	Пульты управления	26.30.11.130	241378	Тип	Строковый								
20627	1457528	1457500	Пульты управления	26.30.11.130	225050	Марка	Строковый								
20627	1457528	1457500	Пульты управления	26.30.11.130	304138	Артикул	Строковый								
20627	1457528	1457500	Пульты управления	26.30.11.130	241376	Цвет корпуса	Строковый								
20627	1457528	1457500	Пульты управления	26.30.11.130	241375	Материал	Строковый								
20627	1457528	1457500	Пульты управления	26.30.11.130	241374	Назначение	Строковый								
20627	1457528	1457500	Пульты управления	26.30.11.130	241373	Производитель	Строковый								
20627	1457528	1457500	Пульты управления	26.30.11.130	241377	Дальность	Числовой								
20627	1457528	1457500	Пульты управления	26.30.11.130	225049	Описание	Строковый								
20634	1457529	1457500	Устройства газозаправочные	28.99.39.190	226539	Модель	Строковый								
20634	1457529	1457500	Устройства газозаправочные	28.99.39.190	226538	Описание	Строковый								
20626	1457530	1457500	Оборудование станций автозаправочных контейнерного типа	28.99.39.190	29830	Марка	Строковый								
20626	1457530	1457500	Оборудование станций автозаправочных контейнерного типа	28.99.39.190	29831	Назначение	Строковый								
20626	1457530	1457500	Оборудование станций автозаправочных контейнерного типа	28.99.39.190	29832	Описание	Строковый								
20623	1457531	1457500	Краны раздаточные	28.99.39.190	242060	Тип	Строковый								
20623	1457531	1457500	Краны раздаточные	28.99.39.190	229285	Модель	Строковый								
20623	1457531	1457500	Краны раздаточные	28.99.39.190	242061	Назначение	Строковый								
20623	1457531	1457500	Краны раздаточные	28.99.39.190	280084	Наибольший расход	Строковый								
20623	1457531	1457500	Краны раздаточные	28.99.39.190	260158	Габаритные размеры	Строковый								
20623	1457531	1457500	Краны раздаточные	28.99.39.190	260159	Масса	Строковый								
20623	1457531	1457500	Краны раздаточные	28.99.39.190	229284	Описание	Строковый								
20623	1457531	1457500	Краны раздаточные	28.99.39.190	280760	Производитель	Строковый								
20623	1457531	1457500	Краны раздаточные	28.99.39.190	280759	Страна производителя	Строковый								
20623	1457531	1457500	Краны раздаточные	28.99.39.190	280085	Стандарт	Строковый								
20622	1457532	1457500	Станции передвижные автозаправочные 	28.99.39.190	229350	Модель	Строковый								
20622	1457532	1457500	Станции передвижные автозаправочные 	28.99.39.190	229351	Назначение	Строковый								
20622	1457532	1457500	Станции передвижные автозаправочные 	28.99.39.190	229352	Объем цистерны	Строковый								
20622	1457532	1457500	Станции передвижные автозаправочные 	28.99.39.190	229353	Размеры	Строковый								
20622	1457532	1457500	Станции передвижные автозаправочные 	28.99.39.190	229354	Масса	Строковый								
20622	1457532	1457500	Станции передвижные автозаправочные 	28.99.39.190	229355	Дополнительная информация	Строковый								
20635	1457533	1457500	Пистолеты заправочные	28.99.39.190	230576	Тип	Строковый								
20635	1457533	1457500	Пистолеты заправочные	28.99.39.190	230575	Модель	Строковый								
20635	1457533	1457500	Пистолеты заправочные	28.99.39.190	230574	Рабочее тело	Строковый								
20635	1457533	1457500	Пистолеты заправочные	28.99.39.190	230573	Диаметр	Строковый								
20635	1457533	1457500	Пистолеты заправочные	28.99.39.190	230578	Давление	Строковый								
20635	1457533	1457500	Пистолеты заправочные	28.99.39.190	230577	Описание	Строковый								
20621	1457534	1457500	Рукава заправочные	28.99.39.190	233047	Модель	Строковый								
20621	1457534	1457500	Рукава заправочные	28.99.39.190	233046	Обозначение	Строковый								
20621	1457534	1457500	Рукава заправочные	28.99.39.190	233045	Описание	Строковый								
20599	1457535	1457500	Принадлежности к топливозаправочному оборудованию	28.99.39.190	235713	Наименование	Строковый								
20599	1457535	1457500	Принадлежности к топливозаправочному оборудованию	28.99.39.190	268734	Тип	Строковый								
20599	1457535	1457500	Принадлежности к топливозаправочному оборудованию	28.99.39.190	235712	Марка	Строковый								
20599	1457535	1457500	Принадлежности к топливозаправочному оборудованию	28.99.39.190	239124	Модель	Строковый								
20599	1457535	1457500	Принадлежности к топливозаправочному оборудованию	28.99.39.190	235711	Назначение	Строковый								
20599	1457535	1457500	Принадлежности к топливозаправочному оборудованию	28.99.39.190	235710	Материал	Строковый								
20599	1457535	1457500	Принадлежности к топливозаправочному оборудованию	28.99.39.190	235714	Размер	Строковый								
20599	1457535	1457500	Принадлежности к топливозаправочному оборудованию	28.99.39.190	235709	Дополнительная информация	Строковый								
20599	1457535	1457500	Принадлежности к топливозаправочному оборудованию	28.99.39.190	242059	Артикул	Строковый								
20620	1457536	1457500	Шланги наполнительные	28.99.39.190	235772	Обозначение	Строковый								
20620	1457536	1457500	Шланги наполнительные	28.99.39.190	235771	Диаметр	Строковый								
20620	1457536	1457500	Шланги наполнительные	28.99.39.190	235770	Длина	Строковый								
20619	1457537	1457500	Колонки топливораздаточные	28.99.39.190	236291	Обозначение	Строковый								
20619	1457537	1457500	Колонки топливораздаточные	28.99.39.190	236290	Описание	Строковый								
20619	1457537	1457500	Колонки топливораздаточные	28.99.39.190	242058	Марка	Строковый								
10575	1489260	1489200	Агрегаты, узлы и детали гидрантов, насосов, стволов пожарных, станций зарядных, колонок пожарных и гидроэлеваторов	29.10.59.130	35215	Обозначение	Строковый								
10575	1489260	1489200	Агрегаты, узлы и детали гидрантов, насосов, стволов пожарных, станций зарядных, колонок пожарных и гидроэлеваторов	29.10.59.130	35216	Назначение	Строковый								
10576	1489270	1489200	Агрегаты, узлы и детали арматуры пожарной	29.10.59.130	35217	Тип	Строковый								
10576	1489270	1489200	Агрегаты, узлы и детали арматуры пожарной	29.10.59.130	35218	Обозначение	Строковый								
10576	1489270	1489200	Агрегаты, узлы и детали арматуры пожарной	29.10.59.130	35219	Назначение	Строковый								
10577	1489280	1489200	Агрегаты, узлы и детали инвентаря пожарного	29.10.59.130	35220	Тип	Строковый								
10577	1489280	1489200	Агрегаты, узлы и детали инвентаря пожарного	29.10.59.130	35221	Обозначение	Строковый								
10577	1489280	1489200	Агрегаты, узлы и детали инвентаря пожарного	29.10.59.130	35222	Назначение	Строковый								
10578	1489290	1489200	Агрегаты, узлы и детали установок пожаротушения и оборудования к ним	29.10.59.130	35223	Тип	Строковый								
10578	1489290	1489200	Агрегаты, узлы и детали установок пожаротушения и оборудования к ним	29.10.59.130	35224	Обозначение	Строковый								
10578	1489290	1489200	Агрегаты, узлы и детали установок пожаротушения и оборудования к ним	29.10.59.130	35225	Назначение	Строковый								
10547	1489301	1489300	Диски щеточные	28.99.39.190	206524	Материал	Строковый								
10547	1489301	1489300	Диски щеточные	28.99.39.190	206523	Тип машины	Строковый								
10547	1489301	1489300	Диски щеточные	28.99.39.190	206522	Размер	Строковый								
10547	1489301	1489300	Диски щеточные	28.99.39.190	251810	Артикул	Строковый								
10547	1489301	1489300	Диски щеточные	28.99.39.190	306940	Вид	Строковый								
10547	1489301	1489300	Диски щеточные	28.99.39.190	206882	Описание	Строковый								
10554	1489302	1489300	Диски тарельчатые	28.99.39.190	206885	Тип машины	Строковый								
10554	1489302	1489300	Диски тарельчатые	28.99.39.190	206884	Материал	Строковый								
10554	1489302	1489300	Диски тарельчатые	28.99.39.190	206883	Описание	Строковый								
10552	1489303	1489300	Щетки лотковые	28.99.39.190	206890	Тип	Строковый								
10552	1489303	1489300	Щетки лотковые	28.99.39.190	206889	Размер	Строковый								
10552	1489303	1489300	Щетки лотковые	28.99.39.190	206888	Материал	Строковый								
10552	1489303	1489300	Щетки лотковые	28.99.39.190	206887	Длина ворса	Строковый								
10552	1489303	1489300	Щетки лотковые	28.99.39.190	206886	Описание	Строковый								
10553	1489304	1489300	Комплекты ремонтные	28.99.39.190	206893	Назначение	Строковый								
10553	1489304	1489300	Комплекты ремонтные	28.99.39.190	206892	Применение	Строковый								
10553	1489304	1489300	Комплекты ремонтные	28.99.39.190	206891	Описание	Строковый								
31906	1489351	1489350	Колеса опорные	28.99.39.190	209277	Комплектация	Строковый								
31906	1489351	1489350	Колеса опорные	28.99.39.190	209276	Обозначение	Строковый								
31906	1489351	1489350	Колеса опорные	28.99.39.190	209275	Описание	Строковый								
31905	1489352	1489350	Ножи отвала	28.99.39.190	249192	Обозначение	Строковый								
31905	1489352	1489350	Ножи отвала	28.99.39.190	209284	Применяемость	Строковый								
31905	1489352	1489350	Ножи отвала	28.99.39.190	209283	Тип	Строковый								
31905	1489352	1489350	Ножи отвала	28.99.39.190	209282	Описание	Строковый								
31904	1489353	1489350	Детали вакуумных цистерн	28.99.39.190	209455	Название детали	Строковый								
31904	1489353	1489350	Детали вакуумных цистерн	28.99.39.190	209454	Обозначение	Строковый								
10589	1489510	1489500	Агрегаты, узлы и детали кондиционеров промышленных общего назначения центральных	28.25.12.190	35256	Тип	Строковый								
10589	1489510	1489500	Агрегаты, узлы и детали кондиционеров промышленных общего назначения центральных	28.25.12.190	35257	Обозначение	Строковый								
10589	1489510	1489500	Агрегаты, узлы и детали кондиционеров промышленных общего назначения центральных	28.25.12.190	35258	Назначение	Строковый								
31908	1489611	1489610	Адаптеры кондиционерные	28.25.12.190	228772	Тип	Строковый								
31908	1489611	1489610	Адаптеры кондиционерные	28.25.12.190	208862	Назначение	Строковый								
31908	1489611	1489610	Адаптеры кондиционерные	28.25.12.190	209141	Марка	Строковый								
31908	1489611	1489610	Адаптеры кондиционерные	28.25.12.190	293988	Модель	Строковый								
31908	1489611	1489610	Адаптеры кондиционерные	28.25.12.190	228774	Степень защиты	Строковый								
31908	1489611	1489610	Адаптеры кондиционерные	28.25.12.190	228773	Габариты	Строковый								
31908	1489611	1489610	Адаптеры кондиционерные	28.25.12.190	208861	Описание	Строковый								
31908	1489611	1489610	Адаптеры кондиционерные	28.25.12.190	240050	Артикул	Строковый								
31908	1489611	1489610	Адаптеры кондиционерные	28.25.12.190	240049	Минимальная партия	Числовой								
31911	1489612	1489610	Компрессоры кондиционерные	28.25.12.190	208987	Тип	Строковый								
31911	1489612	1489610	Компрессоры кондиционерные	28.25.12.190	305672	Марка	Строковый								
31911	1489612	1489610	Компрессоры кондиционерные	28.25.12.190	208988	Модель	Строковый								
31911	1489612	1489610	Компрессоры кондиционерные	28.25.12.190	305673	Производительность	Строковый								
31911	1489612	1489610	Компрессоры кондиционерные	28.25.12.190	208991	Напряжение	Строковый								
31911	1489612	1489610	Компрессоры кондиционерные	28.25.12.190	308539	Частота	Строковый								
31910	1489613	1489610	Клапаны Шредера	28.25.12.190	209026	Тип	Строковый								
31910	1489613	1489610	Клапаны Шредера	28.25.12.190	209025	Комплектация	Строковый								
31910	1489613	1489610	Клапаны Шредера	28.25.12.190	209024	Описание	Строковый								
31909	1489614	1489610	Экраны-отражатели	28.25.12.190	213189	Назначение	Строковый								
31909	1489614	1489610	Экраны-отражатели	28.25.12.190	213188	Материал	Строковый								
31909	1489614	1489610	Экраны-отражатели	28.25.12.190	213187	Толщина	Строковый								
31909	1489614	1489610	Экраны-отражатели	28.25.12.190	213239	Описание	Строковый								
31909	1489614	1489610	Экраны-отражатели	28.25.12.190	292756	Цвет	Строковый								
31909	1489614	1489610	Экраны-отражатели	28.25.12.190	292754	Артикул	Строковый								
31909	1489614	1489610	Экраны-отражатели	28.25.12.190	292755	Производитель	Строковый								
31907	1489615	1489610	Согласователи работы кондиционеров	28.25.12.190	228990	Модель	Строковый								
31907	1489615	1489610	Согласователи работы кондиционеров	28.25.12.190	228989	Описание	Строковый								
10564	1489620	1489600	Агрегаты, узлы и детали фильтров для очистки воздуха	28.25.12.190	35268	Тип	Строковый								
10564	1489620	1489600	Агрегаты, узлы и детали фильтров для очистки воздуха	28.25.12.190	35269	Обозначение	Строковый								
10564	1489620	1489600	Агрегаты, узлы и детали фильтров для очистки воздуха	28.25.12.190	35270	Назначение	Строковый								
31921	1489631	1489630	Узлы и детали клапанов воздушных прямоугольных регулирующих	28.25.12.190	35271	Тип	Строковый								
31921	1489631	1489630	Узлы и детали клапанов воздушных прямоугольных регулирующих	28.25.12.190	35272	Обозначение	Строковый								
31921	1489631	1489630	Узлы и детали клапанов воздушных прямоугольных регулирующих	28.25.12.190	35273	Назначение	Строковый								
31920	1489632	1489630	Узлы и детали клапанов воздушных прямоугольных утепленных	28.25.12.190	35274	Тип	Строковый								
31920	1489632	1489630	Узлы и детали клапанов воздушных прямоугольных утепленных	28.25.12.190	35275	Обозначение	Строковый								
31920	1489632	1489630	Узлы и детали клапанов воздушных прямоугольных утепленных	28.25.12.190	35276	Назначение	Строковый								
31919	1489633	1489630	Узлы и детали клапанов воздушных круглых	28.25.12.190	35277	Тип	Строковый								
31919	1489633	1489630	Узлы и детали клапанов воздушных круглых	28.25.12.190	35278	Обозначение	Строковый								
31919	1489633	1489630	Узлы и детали клапанов воздушных круглых	28.25.12.190	35279	Назначение	Строковый								
31918	1489634	1489630	Узлы и детали клапанов воздушных производительностью от 4000 до 25000 м3/ч и от 3150 до 250000 м3/ч	28.25.12.190	35280	Тип	Строковый								
31918	1489634	1489630	Узлы и детали клапанов воздушных производительностью от 4000 до 25000 м3/ч и от 3150 до 250000 м3/ч	28.25.12.190	35281	Обозначение	Строковый								
31918	1489634	1489630	Узлы и детали клапанов воздушных производительностью от 4000 до 25000 м3/ч и от 3150 до 250000 м3/ч	28.25.12.190	35282	Назначение	Строковый								
10563	1489640	1489600	Узлы и детали агрегатов воздухоувлажняющих, доводчиков, камер приточных и орошения	28.25.12.190	35283	Тип	Строковый								
10563	1489640	1489600	Узлы и детали агрегатов воздухоувлажняющих, доводчиков, камер приточных и орошения	28.25.12.190	35284	Обозначение	Строковый								
10563	1489640	1489600	Узлы и детали агрегатов воздухоувлажняющих, доводчиков, камер приточных и орошения	28.25.12.190	35285	Назначение	Строковый								
31917	1489681	1489680	Узлы и детали секций воздушного тракта	28.25.12.190	35289	Тип	Строковый								
31917	1489681	1489680	Узлы и детали секций воздушного тракта	28.25.12.190	35290	Обозначение	Строковый								
31917	1489681	1489680	Узлы и детали секций воздушного тракта	28.25.12.190	35291	Назначение	Строковый								
31916	1489682	1489680	Узлы и детали каналов обводных, камер вентиляторных и секций присоединительных	28.25.12.190	35292	Тип	Строковый								
31916	1489682	1489680	Узлы и детали каналов обводных, камер вентиляторных и секций присоединительных	28.25.12.190	35293	Обозначение	Строковый								
31916	1489682	1489680	Узлы и детали каналов обводных, камер вентиляторных и секций присоединительных	28.25.12.190	35294	Назначение	Строковый								
31915	1489683	1489680	Узлы и детали устройств базирования и крепления, оборудования вспомогательного	28.25.12.190	35295	Тип	Строковый								
31915	1489683	1489680	Узлы и детали устройств базирования и крепления, оборудования вспомогательного	28.25.12.190	35296	Обозначение	Строковый								
31915	1489683	1489680	Узлы и детали устройств базирования и крепления, оборудования вспомогательного	28.25.12.190	35297	Назначение	Строковый								
31914	1489691	1489690	Узлы и детали калориферов пластинчатых (стальных) одноходовых	28.25.12.190	35298	Тип	Строковый								
31914	1489691	1489690	Узлы и детали калориферов пластинчатых (стальных) одноходовых	28.25.12.190	35299	Обозначение	Строковый								
31914	1489691	1489690	Узлы и детали калориферов пластинчатых (стальных) одноходовых	28.25.12.190	35300	Назначение	Строковый								
31913	1489692	1489690	Узлы и детали калориферов пластинчатых (стальных) многоходовых	28.25.12.190	35301	Тип	Строковый								
31913	1489692	1489690	Узлы и детали калориферов пластинчатых (стальных) многоходовых	28.25.12.190	35302	Обозначение	Строковый								
31913	1489692	1489690	Узлы и детали калориферов пластинчатых (стальных) многоходовых	28.25.12.190	35303	Назначение	Строковый								
31912	1489693	1489690	Узлы и детали калориферов спирально-навивных (стальных)	28.25.12.190	35304	Тип	Строковый								
31912	1489693	1489690	Узлы и детали калориферов спирально-навивных (стальных)	28.25.12.190	35305	Обозначение	Строковый								
31912	1489693	1489690	Узлы и детали калориферов спирально-навивных (стальных)	28.25.12.190	35306	Назначение	Строковый								
10560	1489710	1489700	Агрегаты, узлы и детали воздухонагревателей производительностью до 100000 м3/ч	28.25.12.190	35307	Тип	Строковый								
10560	1489710	1489700	Агрегаты, узлы и детали воздухонагревателей производительностью до 100000 м3/ч	28.25.12.190	35308	Обозначение	Строковый								
10560	1489710	1489700	Агрегаты, узлы и детали воздухонагревателей производительностью до 100000 м3/ч	28.25.12.190	35309	Назначение	Строковый								
10559	1489720	1489700	Агрегаты, узлы и детали воздухонагревателей производительностью 100000 м3/ч и свыше	28.25.12.190	35310	Тип	Строковый								
10559	1489720	1489700	Агрегаты, узлы и детали воздухонагревателей производительностью 100000 м3/ч и свыше	28.25.12.190	35311	Обозначение	Строковый								
10559	1489720	1489700	Агрегаты, узлы и детали воздухонагревателей производительностью 100000 м3/ч и свыше	28.25.12.190	35312	Назначение	Строковый								
10558	1489730	1489700	Агрегаты, узлы и детали воздухоохладителей неорошаемых производительностью до 100000 м3/ч	28.25.12.190	35313	Тип	Строковый								
10558	1489730	1489700	Агрегаты, узлы и детали воздухоохладителей неорошаемых производительностью до 100000 м3/ч	28.25.12.190	35314	Обозначение	Строковый								
10558	1489730	1489700	Агрегаты, узлы и детали воздухоохладителей неорошаемых производительностью до 100000 м3/ч	28.25.12.190	35315	Назначение	Строковый								
10557	1489740	1489700	Агрегаты, узлы и детали воздухоохладителей орошаемых производительностью до 100000 м3/ч	28.25.12.190	35316	Тип	Строковый								
10557	1489740	1489700	Агрегаты, узлы и детали воздухоохладителей орошаемых производительностью до 100000 м3/ч	28.25.12.190	35317	Обозначение	Строковый								
10557	1489740	1489700	Агрегаты, узлы и детали воздухоохладителей орошаемых производительностью до 100000 м3/ч	28.25.12.190	35318	Назначение	Строковый								
10556	1489750	1489700	Агрегаты, узлы и детали воздухоохладителей неорошаемых производительностью 100000 м3/ч и свыше	28.25.12.190	35319	Тип	Строковый								
10556	1489750	1489700	Агрегаты, узлы и детали воздухоохладителей неорошаемых производительностью 100000 м3/ч и свыше	28.25.12.190	35320	Обозначение	Строковый								
10556	1489750	1489700	Агрегаты, узлы и детали воздухоохладителей неорошаемых производительностью 100000 м3/ч и свыше	28.25.12.190	35321	Назначение	Строковый								
16063	1492101	1492100	Машины прочистные	28.99.39.190	226115	Тип	Строковый								
16063	1492101	1492100	Машины прочистные	28.99.39.190	226114	Модель	Строковый								
16063	1492101	1492100	Машины прочистные	28.99.39.190	226113	Мощность двигателя	Строковый								
16063	1492101	1492100	Машины прочистные	28.99.39.190	226111	Максимальная рабочая длина	Строковый								
16063	1492101	1492100	Машины прочистные	28.99.39.190	230901	Тип топлива	Строковый								
16063	1492101	1492100	Машины прочистные	28.99.39.190	230902	Двигатель	Строковый								
16063	1492101	1492100	Машины прочистные	28.99.39.190	230903	Производительность	Строковый								
16063	1492101	1492100	Машины прочистные	28.99.39.190	230905	Давление	Строковый								
16063	1492101	1492100	Машины прочистные	28.99.39.190	230904	Габариты	Строковый								
16063	1492101	1492100	Машины прочистные	28.99.39.190	230906	Вес	Строковый								
16063	1492101	1492100	Машины прочистные	28.99.39.190	226112	Дополнительная информация	Строковый								
20892	1453368	1453300	Диски шарнира	29.32.30.390	262813	Описание	Строковый								
20892	1453368	1453300	Диски шарнира	29.32.30.390	262812	Каталожный номер	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	272371	Тип	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	256228	Наименование	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	272372	Марка	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	208082	Серия	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	272376	Тип движения	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	208083	Температура нагрева платформы	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	272373	Комплектация	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	272374	Мощность	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	272375	Максимальная нагрузка	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	272377	Размеры	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	272378	Вес	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	256229	Описание	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	272379	Артикул	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	272381	Стандарт	Строковый								
16660	1432901	1432900	Устройства перемешивающие	32.50.13.190	272380	Технические условия	Строковый								
16696	1432902	1432900	Аппараты для очистки воды	32.50.13.190	212401	Наименование	Строковый								
16696	1432902	1432900	Аппараты для очистки воды	32.50.13.190	212402	Марка	Строковый								
16696	1432902	1432900	Аппараты для очистки воды	32.50.13.190	300974	Производительность	Строковый								
16696	1432902	1432900	Аппараты для очистки воды	32.50.13.190	300973	Рабочая температура	Строковый								
16696	1432902	1432900	Аппараты для очистки воды	32.50.13.190	300976	Габаритные размеры	Строковый								
16696	1432902	1432900	Аппараты для очистки воды	32.50.13.190	300975	Масса	Строковый								
16696	1432902	1432900	Аппараты для очистки воды	32.50.13.190	311831	Комплектация	Строковый								
16696	1432902	1432900	Аппараты для очистки воды	32.50.13.190	307471	Артикул	Строковый								
16696	1432902	1432900	Аппараты для очистки воды	32.50.13.190	307470	ТУ	Строковый								
